time,gFx,gFy,gFz,TgF
2.566174,0.0261,-0.0061,1.0510,1.051
2.584816,0.0198,-0.0032,1.0466,1.047
2.585625,0.0127,-0.0022,1.0447,1.045
2.586059,0.0100,-0.0002,1.0442,1.044
2.586444,0.0024,0.0032,1.0469,1.047
2.586969,-0.0037,0.0066,1.0464,1.046
2.587300,-0.0032,0.0078,1.0493,1.049
2.587627,-0.0054,0.0078,1.0512,1.051
2.587941,-0.0107,0.0073,1.0539,1.054
2.588273,-0.0129,0.0032,1.0552,1.055
2.588576,-0.0151,0.0010,1.0564,1.056
2.588892,-0.0171,-0.0034,1.0603,1.060
2.590724,-0.0200,-0.0059,1.0632,1.063
2.593399,-0.0227,-0.0100,1.0652,1.065
2.594753,-0.0247,-0.0115,1.0669,1.067
2.597920,-0.0264,-0.0132,1.0681,1.069
2.598434,-0.0293,-0.0134,1.0662,1.067
2.601958,-0.0305,-0.0144,1.0649,1.065
2.602666,-0.0344,-0.0169,1.0613,1.062
2.605862,-0.0413,-0.0171,1.0581,1.059
2.606951,-0.0437,-0.0171,1.0515,1.053
2.609242,-0.0445,-0.0147,1.0478,1.049
2.610485,-0.0491,-0.0117,1.0388,1.040
2.612889,-0.0540,-0.0066,1.0302,1.032
2.614371,-0.0550,-0.0037,1.0249,1.026
2.616765,-0.0547,0.0032,1.0148,1.016
2.620549,-0.0472,0.0129,1.0078,1.009
2.623576,-0.0440,0.0181,1.0036,1.005
2.624169,-0.0393,0.0247,0.9955,0.997
2.624802,-0.0423,0.0293,0.9887,0.990
2.627387,-0.0457,0.0293,0.9821,0.984
2.629731,-0.0445,0.0308,0.9780,0.979
2.631127,-0.0352,0.0308,0.9728,0.974
2.632848,-0.0239,0.0274,0.9679,0.969
2.637784,-0.0191,0.0257,0.9675,0.968
2.638949,-0.0144,0.0186,0.9643,0.965
2.639419,-0.0112,0.0120,0.9655,0.966
2.642026,-0.0120,0.0059,0.9687,0.969
2.642692,-0.0125,0.0051,0.9709,0.971
2.645550,-0.0100,0.0027,0.9787,0.979
2.647581,-0.0056,0.0010,0.9875,0.988
2.648464,-0.0024,0.0000,0.9929,0.993
2.659254,0.0022,-0.0005,1.0061,1.006
2.660280,0.0061,0.0017,1.0217,1.022
2.660774,0.0076,0.0022,1.0293,1.029
2.661172,0.0090,0.0039,1.0461,1.046
2.661525,0.0147,0.0039,1.0664,1.067
2.661896,0.0257,0.0078,1.0852,1.086
2.662836,0.0313,0.0083,1.0945,1.095
2.665311,0.0425,0.0054,1.1148,1.116
2.667056,0.0506,0.0012,1.1324,1.133
2.686320,0.0535,-0.0015,1.1404,1.142
2.687548,0.0574,-0.0068,1.1568,1.158
2.688125,0.0599,-0.0122,1.1690,1.171
2.688556,0.0667,-0.0169,1.1795,1.182
2.688935,0.0713,-0.0205,1.1839,1.186
2.689416,0.0765,-0.0259,1.1900,1.193
2.689795,0.0811,-0.0327,1.1917,1.195
2.690314,0.0836,-0.0347,1.1922,1.196
2.690906,0.0884,-0.0398,1.1905,1.194
2.691511,0.0960,-0.0432,1.1866,1.191
2.691881,0.0967,-0.0447,1.1798,1.185
2.692228,0.0965,-0.0464,1.1758,1.181
2.692632,0.0948,-0.0464,1.1666,1.171
2.696398,0.0906,-0.0425,1.1546,1.159
2.697192,0.0914,-0.0401,1.1497,1.154
2.700039,0.0919,-0.0318,1.1399,1.144
2.703313,0.0894,-0.0249,1.1292,1.133
2.703975,0.0872,-0.0210,1.1243,1.128
2.706853,0.0811,-0.0115,1.1155,1.119
2.707702,0.0774,-0.0017,1.1067,1.109
2.708715,0.0789,0.0034,1.0996,1.102
2.710540,0.0789,0.0064,1.0969,1.100
2.713041,0.0760,0.0081,1.0906,1.093
2.714718,0.0745,0.0051,1.0857,1.088
2.717078,0.0738,0.0015,1.0830,1.086
2.721639,0.0735,-0.0054,1.0767,1.079
2.722516,0.0711,-0.0142,1.0735,1.076
2.723099,0.0704,-0.0210,1.0696,1.072
2.726019,0.0701,-0.0242,1.0676,1.070
2.726642,0.0687,-0.0283,1.0632,1.066
2.729952,0.0616,-0.0313,1.0610,1.063
2.731317,0.0557,-0.0325,1.0596,1.062
2.734023,0.0430,-0.0335,1.0571,1.059
2.737571,0.0388,-0.0318,1.0530,1.054
2.738098,0.0342,-0.0303,1.0486,1.050
2.738802,0.0322,-0.0237,1.0454,1.046
2.741953,0.0247,-0.0208,1.0405,1.041
2.742555,0.0149,-0.0132,1.0327,1.033
2.745702,0.0095,-0.0110,1.0288,1.029
2.746990,0.0032,-0.0071,1.0197,1.020
2.749752,-0.0039,-0.0034,1.0092,1.009
2.751449,-0.0076,-0.0039,1.0026,1.003
2.759329,-0.0154,-0.0012,0.9907,0.991
2.760197,-0.0156,0.0042,0.9782,0.978
2.760604,-0.0125,0.0076,0.9628,0.963
2.760979,-0.0107,0.0098,0.9560,0.956
2.761343,-0.0066,0.0142,0.9435,0.944
2.763840,-0.0046,0.0173,0.9330,0.933
2.764691,-0.0044,0.0171,0.9274,0.928
2.767928,-0.0051,0.0142,0.9147,0.915
2.782107,-0.0046,0.0095,0.9039,0.904
2.783102,-0.0032,0.0054,0.8944,0.894
2.783563,-0.0044,0.0027,0.8888,0.889
2.783931,-0.0042,-0.0017,0.8790,0.879
2.784277,-0.0068,-0.0039,0.8719,0.872
2.784617,-0.0061,-0.0051,0.8680,0.868
2.784932,-0.0081,-0.0037,0.8614,0.861
2.785267,-0.0081,0.0010,0.8570,0.857
2.785599,-0.0090,0.0029,0.8551,0.855
2.792194,-0.0093,0.0071,0.8531,0.853
2.793023,-0.0107,0.0159,0.8514,0.852
2.793401,-0.0125,0.0235,0.8529,0.853
2.793715,-0.0122,0.0264,0.8541,0.855
2.795806,-0.0115,0.0359,0.8558,0.857
2.798251,-0.0100,0.0445,0.8587,0.860
2.799298,-0.0086,0.0464,0.8609,0.862
2.801962,-0.0032,0.0506,0.8675,0.869
2.804358,0.0044,0.0537,0.8732,0.875
2.805217,0.0107,0.0540,0.8802,0.882
2.808127,0.0139,0.0537,0.8846,0.886
2.810205,0.0239,0.0493,0.8934,0.895
2.810857,0.0335,0.0430,0.9047,0.906
2.813432,0.0371,0.0410,0.9110,0.913
2.814768,0.0393,0.0344,0.9242,0.926
2.818441,0.0447,0.0261,0.9411,0.942
2.819080,0.0484,0.0227,0.9565,0.958
2.821471,0.0493,0.0161,0.9655,0.967
2.822821,0.0542,0.0098,0.9811,0.983
2.825141,0.0591,0.0051,1.0002,1.002
2.826943,0.0596,0.0024,1.0092,1.011
2.828832,0.0594,-0.0024,1.0263,1.028
2.832849,0.0569,-0.0049,1.0415,1.043
2.833419,0.0550,-0.0051,1.0491,1.051
2.842050,0.0542,-0.0049,1.0640,1.065
2.843055,0.0564,-0.0027,1.0767,1.078
2.843520,0.0616,-0.0002,1.0867,1.088
2.843888,0.0647,0.0010,1.0913,1.093
2.844250,0.0672,0.0007,1.0989,1.101
2.844665,0.0682,0.0015,1.1006,1.103
2.848204,0.0696,0.0005,1.1011,1.103
2.849856,0.0694,0.0017,1.1004,1.103
2.860710,0.0660,-0.0002,1.0942,1.096
2.861569,0.0633,-0.0015,1.0891,1.091
2.862110,0.0628,-0.0022,1.0855,1.087
2.862501,0.0616,-0.0049,1.0764,1.078
2.862954,0.0603,-0.0095,1.0654,1.067
2.863305,0.0611,-0.0115,1.0593,1.061
2.863654,0.0613,-0.0137,1.0476,1.049
2.865926,0.0623,-0.0149,1.0351,1.037
2.867963,0.0599,-0.0134,1.0224,1.024
2.869314,0.0577,-0.0093,1.0170,1.019
2.871060,0.0533,-0.0081,1.0065,1.008
2.873630,0.0462,-0.0032,0.9982,0.999
2.874841,0.0440,-0.0005,0.9946,0.996
2.877691,0.0403,0.0061,0.9875,0.988
2.879777,0.0418,0.0139,0.9836,0.985
2.883174,0.0423,0.0173,0.9828,0.984
2.883787,0.0420,0.0225,0.9824,0.984
2.886219,0.0376,0.0261,0.9838,0.985
2.887265,0.0376,0.0298,0.9855,0.987
2.890317,0.0359,0.0313,0.9870,0.988
2.892774,0.0305,0.0337,0.9890,0.990
2.894826,0.0237,0.0337,0.9921,0.993
2.896183,0.0220,0.0325,0.9943,0.995
2.897501,0.0198,0.0308,0.9951,0.996
2.899356,0.0173,0.0303,0.9943,0.995
2.901145,0.0169,0.0276,0.9948,0.995
2.904052,0.0149,0.0252,0.9936,0.994
2.905860,0.0051,0.0205,0.9897,0.990
2.907128,-0.0086,0.0176,0.9836,0.984
2.908862,-0.0142,0.0164,0.9797,0.980
2.911116,-0.0181,0.0122,0.9719,0.972
2.913757,-0.0225,0.0066,0.9635,0.964
2.915531,-0.0283,0.0042,0.9555,0.956
2.917650,-0.0313,0.0017,0.9508,0.951
2.920863,-0.0369,-0.0002,0.9413,0.942
2.921565,-0.0398,0.0002,0.9345,0.935
2.923511,-0.0418,0.0005,0.9296,0.931
2.925378,-0.0464,0.0034,0.9230,0.924
2.928225,-0.0459,0.0051,0.9161,0.917
2.929740,-0.0469,0.0068,0.9110,0.912
2.931664,-0.0476,0.0110,0.9027,0.904
2.934007,-0.0484,0.0132,0.8920,0.893
2.935924,-0.0469,0.0173,0.8832,0.885
2.937351,-0.0454,0.0193,0.8793,0.881
2.939970,-0.0418,0.0215,0.8702,0.871
2.942419,-0.0354,0.0249,0.8609,0.862
2.942873,-0.0325,0.0252,0.8553,0.856
2.945822,-0.0257,0.0249,0.8448,0.846
2.947970,-0.0213,0.0235,0.8370,0.838
2.949985,-0.0176,0.0225,0.8282,0.829
2.956369,-0.0161,0.0225,0.8262,0.827
2.957015,-0.0129,0.0193,0.8204,0.821
2.957345,-0.0083,0.0173,0.8170,0.817
2.957644,-0.0054,0.0164,0.8150,0.815
2.960054,-0.0005,0.0169,0.8157,0.816
2.961043,0.0027,0.0149,0.8218,0.822
2.964290,0.0034,0.0142,0.8255,0.826
2.966216,0.0049,0.0125,0.8324,0.832
2.989953,0.0086,0.0103,0.8429,0.843
2.990719,0.0100,0.0107,0.8570,0.857
2.991089,0.0103,0.0103,0.8639,0.864
2.991385,0.0120,0.0095,0.8802,0.880
2.991673,0.0132,0.0059,0.8981,0.898
2.991938,0.0154,0.0049,0.9076,0.908
2.992205,0.0235,0.0039,0.9245,0.925
2.992456,0.0349,0.0002,0.9433,0.944
2.992772,0.0442,-0.0044,0.9618,0.963
2.993071,0.0491,-0.0066,0.9709,0.972
2.993328,0.0562,-0.0132,0.9860,0.988
2.993570,0.0591,-0.0178,0.9985,1.000
2.993802,0.0601,-0.0198,1.0048,1.007
2.994026,0.0638,-0.0220,1.0136,1.016
2.996500,0.0652,-0.0225,1.0192,1.022
2.997237,0.0721,-0.0254,1.0219,1.025
3.000393,0.0745,-0.0242,1.0236,1.027
3.003817,0.0752,-0.0254,1.0246,1.028
3.004702,0.0760,-0.0242,1.0229,1.026
3.005548,0.0782,-0.0247,1.0229,1.026
3.008613,0.0789,-0.0222,1.0214,1.025
3.009130,0.0782,-0.0164,1.0210,1.024
3.013080,0.0796,-0.0139,1.0188,1.022
3.013688,0.0838,-0.0107,1.0146,1.018
3.017252,0.0875,-0.0093,1.0114,1.015
3.020659,0.0936,-0.0086,1.0087,1.013
3.021603,0.0965,-0.0093,1.0073,1.012
3.024690,0.1046,-0.0073,1.0061,1.011
3.025241,0.1097,-0.0059,1.0048,1.011
3.025609,0.1119,-0.0061,1.0043,1.011
3.028745,0.1151,-0.0078,1.0004,1.007
3.030959,0.1156,-0.0081,0.9995,1.006
3.031501,0.1129,-0.0088,0.9977,1.004
3.034683,0.1116,-0.0093,0.9973,1.004
3.037889,0.1109,-0.0093,0.9975,1.004
3.038938,0.1087,-0.0098,0.9975,1.003
3.040082,0.1073,-0.0103,0.9990,1.005
3.041354,0.1019,-0.0098,1.0004,1.006
3.044617,0.0933,-0.0100,1.0009,1.005
3.045865,0.0855,-0.0095,1.0036,1.007
3.048558,0.0814,-0.0086,1.0048,1.008
3.049771,0.0721,-0.0066,1.0061,1.009
3.058355,0.0647,-0.0017,1.0087,1.011
3.059407,0.0611,0.0015,1.0100,1.012
3.059866,0.0530,0.0059,1.0119,1.013
3.060241,0.0464,0.0110,1.0134,1.015
3.060614,0.0440,0.0125,1.0134,1.014
3.062945,0.0393,0.0169,1.0131,1.014
3.063541,0.0347,0.0188,1.0109,1.012
3.066446,0.0296,0.0227,1.0085,1.009
3.068949,0.0242,0.0230,1.0068,1.007
3.069532,0.0137,0.0249,0.9995,1.000
3.086720,0.0049,0.0281,0.9914,0.992
3.087689,-0.0007,0.0305,0.9870,0.987
3.088129,-0.0061,0.0357,0.9794,0.980
3.088488,-0.0100,0.0410,0.9701,0.971
3.088835,-0.0164,0.0437,0.9584,0.960
3.089175,-0.0198,0.0445,0.9528,0.954
3.089537,-0.0232,0.0442,0.9438,0.945
3.089843,-0.0254,0.0452,0.9359,0.937
3.090148,-0.0274,0.0462,0.9320,0.934
3.090452,-0.0310,0.0469,0.9245,0.926
3.092962,-0.0310,0.0459,0.9181,0.920
3.095168,-0.0318,0.0476,0.9125,0.914
3.095769,-0.0313,0.0496,0.9113,0.913
3.099224,-0.0298,0.0515,0.9098,0.912
3.099768,-0.0288,0.0508,0.9086,0.910
3.103509,-0.0286,0.0493,0.9081,0.910
3.104401,-0.0313,0.0467,0.9093,0.911
3.105707,-0.0320,0.0447,0.9098,0.911
3.108947,-0.0318,0.0428,0.9096,0.911
3.111016,-0.0310,0.0391,0.9118,0.913
3.111655,-0.0281,0.0362,0.9142,0.915
3.114872,-0.0257,0.0366,0.9171,0.918
3.116109,-0.0227,0.0369,0.9186,0.920
3.118516,-0.0181,0.0327,0.9218,0.923
3.121858,-0.0191,0.0283,0.9254,0.926
3.122935,-0.0198,0.0269,0.9259,0.927
3.123713,-0.0181,0.0235,0.9286,0.929
3.126944,-0.0173,0.0235,0.9335,0.934
3.129554,-0.0159,0.0213,0.9391,0.939
3.131803,-0.0139,0.0183,0.9411,0.941
3.132334,-0.0093,0.0144,0.9447,0.945
3.138252,-0.0056,0.0098,0.9484,0.948
3.138958,-0.0039,0.0086,0.9516,0.952
3.139398,-0.0029,0.0027,0.9574,0.957
3.139782,-0.0012,-0.0015,0.9648,0.965
3.142923,0.0020,-0.0034,0.9679,0.968
3.144103,0.0039,-0.0073,0.9745,0.975
3.146971,0.0064,-0.0093,0.9819,0.982
3.149033,0.0132,-0.0122,0.9897,0.990
3.149518,0.0151,-0.0142,0.9938,0.994
3.158879,0.0205,-0.0169,1.0017,1.002
3.159819,0.0293,-0.0213,1.0095,1.010
3.160258,0.0325,-0.0217,1.0124,1.013
3.160609,0.0406,-0.0239,1.0170,1.018
3.160931,0.0472,-0.0269,1.0232,1.025
3.162946,0.0542,-0.0283,1.0254,1.027
3.163463,0.0579,-0.0276,1.0283,1.030
3.166934,0.0606,-0.0271,1.0344,1.037
3.168494,0.0665,-0.0279,1.0363,1.039
3.183451,0.0687,-0.0296,1.0354,1.038
3.184371,0.0716,-0.0315,1.0332,1.036
3.184812,0.0750,-0.0318,1.0324,1.036
3.185177,0.0787,-0.0342,1.0302,1.034
3.185530,0.0816,-0.0342,1.0302,1.034
3.185849,0.0848,-0.0357,1.0298,1.034
3.186192,0.0884,-0.0322,1.0285,1.033
3.186500,0.0906,-0.0288,1.0293,1.034
3.186981,0.0911,-0.0274,1.0288,1.033
3.189300,0.0931,-0.0242,1.0298,1.034
3.189871,0.0923,-0.0217,1.0315,1.036
3.192962,0.0921,-0.0173,1.0359,1.040
3.193943,0.0906,-0.0154,1.0398,1.044
3.196960,0.0882,-0.0159,1.0420,1.046
3.197961,0.0872,-0.0156,1.0451,1.049
3.201077,0.0865,-0.0166,1.0500,1.054
3.205859,0.0850,-0.0173,1.0542,1.058
3.206778,0.0865,-0.0173,1.0566,1.060
3.207148,0.0889,-0.0215,1.0615,1.065
3.209191,0.0882,-0.0252,1.0669,1.071
3.209734,0.0906,-0.0276,1.0698,1.074
3.213128,0.0923,-0.0286,1.0706,1.075
3.215446,0.0889,-0.0291,1.0710,1.075
3.216022,0.0853,-0.0288,1.0730,1.077
3.218563,0.0838,-0.0281,1.0745,1.078
3.222431,0.0823,-0.0247,1.0730,1.076
3.223092,0.0796,-0.0193,1.0723,1.075
3.224197,0.0689,-0.0156,1.0681,1.070
3.225595,0.0630,-0.0103,1.0654,1.067
3.228746,0.0577,-0.0034,1.0598,1.061
3.229577,0.0498,0.0037,1.0537,1.055
3.232522,0.0474,0.0059,1.0503,1.051
3.234486,0.0454,0.0117,1.0447,1.046
3.237275,0.0452,0.0171,1.0371,1.038
3.237763,0.0432,0.0198,1.0329,1.034
3.240307,0.0381,0.0237,1.0241,1.025
3.242016,0.0366,0.0244,1.0134,1.014
3.244260,0.0352,0.0239,1.0046,1.005
3.246188,0.0352,0.0227,0.9995,1.000
3.248043,0.0327,0.0191,0.9894,0.990
3.250406,0.0291,0.0161,0.9799,0.980
3.256136,0.0298,0.0159,0.9760,0.977
3.256749,0.0313,0.0127,0.9670,0.968
3.257027,0.0300,0.0115,0.9560,0.957
3.257928,0.0283,0.0107,0.9482,0.949
3.260713,0.0274,0.0098,0.9447,0.945
3.262271,0.0242,0.0127,0.9394,0.940
3.263957,0.0235,0.0166,0.9342,0.935
3.265890,0.0237,0.0183,0.9330,0.933
3.278444,0.0239,0.0247,0.9291,0.930
3.279383,0.0237,0.0264,0.9281,0.929
3.279840,0.0213,0.0279,0.9267,0.927
3.280321,0.0215,0.0283,0.9267,0.927
3.280710,0.0210,0.0257,0.9259,0.927
3.281101,0.0188,0.0276,0.9279,0.928
3.281497,0.0191,0.0281,0.9296,0.930
3.281861,0.0215,0.0261,0.9340,0.935
3.286967,0.0237,0.0244,0.9359,0.937
3.287961,0.0230,0.0247,0.9379,0.938
3.288390,0.0198,0.0264,0.9435,0.944
3.290837,0.0208,0.0242,0.9496,0.950
3.292717,0.0264,0.0225,0.9569,0.958
3.294815,0.0291,0.0217,0.9594,0.960
3.295798,0.0335,0.0178,0.9645,0.965
3.298699,0.0327,0.0120,0.9692,0.970
3.300204,0.0320,0.0083,0.9709,0.971
3.302214,0.0305,0.0039,0.9770,0.977
3.305408,0.0283,0.0007,0.9789,0.979
3.305920,0.0288,0.0007,0.9826,0.983
3.309042,0.0296,0.0012,0.9850,0.985
3.311088,0.0310,0.0012,0.9887,0.989
3.312806,0.0274,0.0029,0.9924,0.993
3.315112,0.0254,0.0064,0.9916,0.992
3.317365,0.0239,0.0103,0.9943,0.995
3.322049,0.0181,0.0122,0.9963,0.997
3.323085,0.0156,0.0112,0.9960,0.996
3.323522,0.0161,0.0098,0.9946,0.995
3.324113,0.0171,0.0073,0.9931,0.993
3.327351,0.0208,0.0066,0.9926,0.993
3.327991,0.0230,0.0051,0.9909,0.991
3.331199,0.0271,0.0029,0.9894,0.990
3.331853,0.0320,0.0000,0.9875,0.988
3.336433,0.0325,-0.0015,0.9872,0.988
3.337310,0.0315,-0.0029,0.9858,0.986
3.339341,0.0337,-0.0032,0.9831,0.984
3.341377,0.0366,-0.0039,0.9799,0.981
3.343367,0.0384,-0.0044,0.9792,0.980
3.345579,0.0403,-0.0056,0.9794,0.980
3.347566,0.0435,-0.0059,0.9794,0.980
3.348459,0.0442,-0.0064,0.9782,0.979
3.351482,0.0476,-0.0078,0.9787,0.980
3.358293,0.0479,-0.0095,0.9811,0.982
3.359202,0.0476,-0.0093,0.9836,0.985
3.359605,0.0467,-0.0093,0.9841,0.985
3.359979,0.0469,-0.0103,0.9912,0.992
3.360343,0.0467,-0.0103,0.9958,0.997
3.362348,0.0467,-0.0105,0.9982,0.999
3.364942,0.0467,-0.0083,1.0041,1.005
3.366747,0.0452,-0.0095,1.0122,1.013
3.386230,0.0437,-0.0088,1.0163,1.017
3.387176,0.0371,-0.0068,1.0219,1.023
3.387548,0.0364,-0.0068,1.0261,1.027
3.387849,0.0357,-0.0083,1.0312,1.032
3.388143,0.0347,-0.0090,1.0332,1.034
3.388447,0.0318,-0.0105,1.0356,1.036
3.388721,0.0313,-0.0122,1.0351,1.036
3.388987,0.0315,-0.0129,1.0346,1.035
3.389274,0.0281,-0.0110,1.0332,1.034
3.389559,0.0244,-0.0083,1.0319,1.032
3.389831,0.0242,-0.0046,1.0278,1.028
3.390096,0.0239,-0.0032,1.0244,1.025
3.393460,0.0239,-0.0005,1.0161,1.016
3.394262,0.0225,0.0039,1.0058,1.006
3.397401,0.0205,0.0056,1.0014,1.002
3.398524,0.0198,0.0095,0.9931,0.993
3.401565,0.0183,0.0095,0.9819,0.982
3.404323,0.0164,0.0105,0.9701,0.970
3.407092,0.0171,0.0156,0.9640,0.964
3.407526,0.0147,0.0186,0.9550,0.955
3.409343,0.0142,0.0222,0.9447,0.945
3.411226,0.0144,0.0227,0.9408,0.941
3.413400,0.0159,0.0235,0.9330,0.933
3.414731,0.0171,0.0230,0.9271,0.928
3.416653,0.0169,0.0230,0.9232,0.924
3.419505,0.0134,0.0220,0.9183,0.919
3.423030,0.0120,0.0210,0.9164,0.917
3.423715,0.0112,0.0242,0.9166,0.917
3.424322,0.0125,0.0230,0.9174,0.918
3.427329,0.0161,0.0198,0.9166,0.917
3.429852,0.0225,0.0195,0.9179,0.918
3.430424,0.0254,0.0191,0.9191,0.920
3.433707,0.0300,0.0178,0.9218,0.922
3.437101,0.0327,0.0171,0.9249,0.926
3.438008,0.0337,0.0139,0.9289,0.930
3.438481,0.0347,0.0134,0.9306,0.931
3.441540,0.0359,0.0105,0.9350,0.936
3.442422,0.0371,0.0088,0.9389,0.940
3.445723,0.0384,0.0073,0.9398,0.941
3.446254,0.0410,0.0034,0.9408,0.942
3.448592,0.0406,0.0012,0.9413,0.942
3.457062,0.0403,0.0000,0.9428,0.944
3.458010,0.0430,-0.0020,0.9428,0.944
3.458479,0.0437,-0.0012,0.9420,0.943
3.459007,0.0467,0.0010,0.9418,0.943
3.459363,0.0481,0.0010,0.9403,0.942
3.460919,0.0501,0.0020,0.9391,0.940
3.462514,0.0501,0.0051,0.9374,0.939
3.464662,0.0503,0.0064,0.9369,0.938
3.466423,0.0491,0.0064,0.9357,0.937
3.487502,0.0503,0.0090,0.9345,0.936
3.488393,0.0518,0.0093,0.9337,0.935
3.488776,0.0537,0.0098,0.9313,0.933
3.489128,0.0591,0.0105,0.9269,0.929
3.489474,0.0628,0.0125,0.9249,0.927
3.489829,0.0640,0.0132,0.9235,0.926
3.490164,0.0652,0.0127,0.9198,0.922
3.490469,0.0608,0.0120,0.9169,0.919
3.490918,0.0579,0.0125,0.9154,0.917
3.491256,0.0564,0.0132,0.9169,0.919
3.491537,0.0589,0.0147,0.9161,0.918
3.491805,0.0630,0.0139,0.9154,0.918
3.493824,0.0662,0.0125,0.9159,0.918
3.495226,0.0704,0.0122,0.9169,0.920
3.497848,0.0674,0.0112,0.9183,0.921
3.498431,0.0608,0.0120,0.9193,0.921
3.501503,0.0591,0.0127,0.9230,0.925
3.504050,0.0599,0.0142,0.9286,0.931
3.505706,0.0606,0.0132,0.9347,0.937
3.506356,0.0584,0.0127,0.9386,0.941
3.509863,0.0572,0.0100,0.9445,0.946
3.510708,0.0574,0.0049,0.9540,0.956
3.513911,0.0591,0.0027,0.9584,0.960
3.514486,0.0606,-0.0005,0.9667,0.969
3.517615,0.0611,-0.0059,0.9762,0.978
3.521086,0.0572,-0.0083,0.9855,0.987
3.522117,0.0545,-0.0083,0.9894,0.991
3.522915,0.0528,-0.0073,0.9980,0.999
3.525194,0.0523,-0.0076,1.0061,1.007
3.527381,0.0552,-0.0076,1.0102,1.012
3.529061,0.0577,-0.0100,1.0163,1.018
3.531178,0.0547,-0.0129,1.0214,1.023
3.532646,0.0533,-0.0151,1.0251,1.027
3.538357,0.0520,-0.0195,1.0261,1.028
3.538980,0.0464,-0.0210,1.0280,1.029
3.539479,0.0428,-0.0200,1.0271,1.028
3.541987,0.0398,-0.0183,1.0261,1.027
3.543169,0.0344,-0.0186,1.0249,1.026
3.546150,0.0296,-0.0173,1.0224,1.023
3.546751,0.0261,-0.0173,1.0192,1.020
3.550259,0.0213,-0.0127,1.0144,1.015
3.550878,0.0164,-0.0081,1.0085,1.009
3.558278,0.0134,-0.0034,1.0039,1.004
3.559271,0.0115,0.0000,1.0009,1.001
3.559798,0.0090,0.0078,0.9955,0.996
3.560173,0.0090,0.0173,0.9894,0.990
3.560955,0.0078,0.0220,0.9885,0.989
3.563334,0.0029,0.0271,0.9833,0.984
3.566074,-0.0020,0.0325,0.9784,0.979
3.567426,-0.0071,0.0347,0.9745,0.975
3.591705,-0.0076,0.0342,0.9728,0.973
3.592437,-0.0086,0.0315,0.9716,0.972
3.592803,-0.0066,0.0247,0.9687,0.969
3.593145,-0.0032,0.0237,0.9667,0.967
3.593490,-0.0007,0.0200,0.9667,0.967
3.593778,-0.0046,0.0125,0.9679,0.968
3.594080,-0.0068,0.0095,0.9711,0.971
3.594381,-0.0071,0.0081,0.9728,0.973
3.594869,-0.0061,0.0093,0.9780,0.978
3.595181,-0.0061,0.0095,0.9828,0.983
3.595471,-0.0051,0.0100,0.9863,0.986
3.595777,0.0029,0.0117,0.9931,0.993
3.596067,0.0115,0.0117,1.0002,1.000
3.596297,0.0132,0.0122,1.0043,1.005
3.597267,0.0112,0.0115,1.0124,1.013
3.600262,0.0088,0.0105,1.0195,1.020
3.600763,0.0100,0.0090,1.0273,1.027
3.604217,0.0117,0.0081,1.0300,1.030
3.604976,0.0142,0.0034,1.0337,1.034
3.607807,0.0176,-0.0002,1.0378,1.038
3.609922,0.0208,-0.0029,1.0393,1.039
3.612035,0.0237,-0.0093,1.0398,1.040
3.612492,0.0230,-0.0137,1.0383,1.039
3.615907,0.0227,-0.0134,1.0361,1.036
3.618304,0.0235,-0.0129,1.0337,1.034
3.618952,0.0235,-0.0107,1.0271,1.027
3.621129,0.0169,-0.0051,1.0195,1.020
3.622803,0.0139,-0.0017,1.0151,1.015
3.625249,0.0188,0.0056,1.0068,1.007
3.627248,0.0288,0.0110,0.9968,0.997
3.629749,0.0369,0.0129,0.9838,0.985
3.631714,0.0371,0.0137,0.9789,0.980
3.633490,0.0305,0.0147,0.9670,0.968
3.641984,0.0198,0.0164,0.9530,0.953
3.643022,0.0159,0.0186,0.9469,0.947
3.643468,0.0166,0.0252,0.9376,0.938
3.643827,0.0254,0.0315,0.9279,0.929
3.644209,0.0303,0.0332,0.9230,0.924
3.644783,0.0362,0.0366,0.9147,0.916
3.647743,0.0320,0.0376,0.9081,0.909
3.649975,0.0303,0.0376,0.9071,0.908
3.669284,0.0288,0.0384,0.9064,0.908
3.669979,0.0281,0.0418,0.9054,0.907
3.670357,0.0300,0.0481,0.9076,0.909
3.670741,0.0305,0.0498,0.9096,0.911
3.671076,0.0288,0.0501,0.9161,0.918
3.671364,0.0249,0.0481,0.9252,0.927
3.671599,0.0252,0.0435,0.9354,0.937
3.671848,0.0264,0.0415,0.9411,0.942
3.672115,0.0332,0.0342,0.9569,0.958
3.672407,0.0388,0.0274,0.9738,0.975
3.672682,0.0418,0.0242,0.9809,0.982
3.672933,0.0459,0.0159,0.9987,1.000
3.676013,0.0491,0.0088,1.0175,1.019
3.676704,0.0564,0.0039,1.0261,1.028
3.679561,0.0584,-0.0064,1.0420,1.044
3.681302,0.0650,-0.0147,1.0566,1.059
3.683455,0.0711,-0.0222,1.0708,1.073
3.686376,0.0750,-0.0242,1.0764,1.079
3.688711,0.0809,-0.0281,1.0867,1.090
3.689238,0.0848,-0.0291,1.0938,1.097
3.691445,0.0882,-0.0276,1.0969,1.101
3.694181,0.0904,-0.0237,1.0999,1.104
3.695202,0.0843,-0.0178,1.1026,1.106
3.698563,0.0787,-0.0122,1.1008,1.104
3.699238,0.0772,-0.0081,1.0994,1.102
3.701638,0.0752,0.0010,1.0916,1.094
