time,gFx,gFy,gFz,TgF
0.931939,0.0525,-0.0300,0.9860,0.988
0.933699,0.0159,-0.0254,1.0090,1.009
0.934149,0.0269,-0.0276,1.0029,1.004
0.937827,0.0159,-0.0007,0.9799,0.980
0.938358,0.0073,-0.0288,0.9504,0.951
0.942575,0.0340,-0.0125,0.9535,0.954
0.943140,0.0379,-0.0349,0.9599,0.961
0.946426,0.0523,-0.0401,0.9697,0.972
0.946918,0.0621,-0.0410,0.9892,0.992
0.951026,0.0691,-0.0247,0.9655,0.968
0.951529,0.0398,-0.0181,0.9486,0.950
0.953787,0.0403,-0.0149,0.9689,0.970
0.954251,0.0344,-0.0281,0.9753,0.976
0.961268,0.0926,-0.0493,0.9626,0.968
0.962247,0.0901,-0.0606,0.9611,0.967
0.962658,0.0559,-0.0166,0.9420,0.944
0.963002,0.0559,-0.0445,0.9740,0.977
0.965209,0.0496,-0.0318,0.9540,0.956
0.967433,0.0286,-0.0327,0.9452,0.946
0.969689,0.0354,-0.0225,0.9655,0.966
0.971283,0.0193,-0.0105,0.9655,0.966
0.976485,0.0476,-0.0198,0.9697,0.971
0.977384,0.0369,-0.0254,0.9176,0.919
0.977885,0.0840,-0.0410,0.9257,0.930
0.979386,0.0107,-0.0247,0.9552,0.956
0.981892,0.0428,-0.0144,0.9968,0.998
0.983220,0.0728,-0.0442,0.9440,0.948
0.986042,0.0704,-0.0222,0.9430,0.946
0.986646,0.0740,-0.0318,0.9579,0.961
0.991168,0.0611,-0.0154,0.9816,0.984
0.992037,0.0647,-0.0418,1.0102,1.013
0.993683,0.0628,-0.0315,0.9772,0.980
0.994489,0.0352,-0.0083,0.9555,0.956
0.998170,0.0679,-0.0059,0.9186,0.921
0.998688,0.0205,-0.0144,0.8727,0.873
1.001854,0.0281,-0.0286,0.9262,0.927
1.003237,0.0665,-0.0242,0.9406,0.943
1.008020,0.0125,-0.0479,0.9139,0.915
1.008837,0.0217,-0.0330,0.9489,0.950
1.012407,0.0061,-0.0340,0.9552,0.956
1.012915,0.0134,-0.0315,0.9767,0.977
1.014363,0.0137,-0.0337,0.9699,0.971
1.014847,-0.0032,-0.0327,0.9425,0.943
1.019864,0.0259,-0.0144,0.9311,0.932
1.020415,0.0127,-0.0178,1.0053,1.006
1.022009,-0.0071,-0.0288,0.9931,0.994
1.024257,0.0782,-0.0181,0.9408,0.944
1.028134,-0.0049,-0.0239,0.9330,0.933
1.028644,-0.0171,-0.0137,0.9347,0.935
1.030057,0.0320,-0.0379,0.9196,0.921
1.031635,-0.0010,-0.0322,0.9384,0.939
1.034707,0.0093,-0.0535,0.9528,0.954
1.035243,0.0005,-0.0176,0.9626,0.963
1.038065,0.0467,-0.0496,0.9303,0.933
1.039553,0.0203,-0.0156,0.9296,0.930
1.042001,-0.0049,-0.0513,0.9499,0.951
1.042823,0.0625,-0.0327,0.9315,0.934
1.045617,0.0112,-0.0430,0.8790,0.880
1.047125,0.0403,-0.0327,0.9875,0.989
1.050463,0.0369,-0.0520,0.9723,0.974
1.051745,0.0344,-0.0369,0.9039,0.905
1.054036,0.0235,-0.0315,0.8993,0.900
1.054532,0.0090,-0.0203,0.9303,0.931
1.060878,0.0386,-0.0533,0.9223,0.925
1.061818,0.1002,-0.0257,0.9286,0.934
1.062151,0.0344,-0.0396,0.9599,0.961
1.062474,0.0542,-0.0068,0.9784,0.980
1.065877,0.0596,-0.0191,0.8614,0.864
1.067215,0.0491,-0.0191,0.8465,0.848
1.069269,0.0713,-0.0347,0.8944,0.898
1.070895,0.1036,-0.0225,0.9289,0.935
1.079263,0.0523,-0.0423,0.9252,0.928
1.080149,0.0611,-0.0437,0.9113,0.914
1.080533,0.0733,-0.0120,0.8829,0.886
1.080813,0.0073,-0.0393,0.9848,0.986
1.082268,0.0581,-0.0195,0.9032,0.905
1.083589,0.0498,-0.0081,0.8377,0.839
1.086382,0.0435,-0.0435,0.8817,0.884
1.087022,0.0618,-0.0274,0.8514,0.854
1.091904,0.0545,-0.0171,0.8382,0.840
1.092733,0.0657,-0.0340,0.9210,0.924
1.096077,0.0757,-0.0423,0.9406,0.945
1.096547,0.0599,-0.0366,0.8956,0.898
1.098853,0.0623,-0.0300,0.9047,0.907
1.099386,0.0474,-0.0195,0.9056,0.907
1.102026,0.0569,-0.0279,0.9030,0.905
